city,keep_frac,seed,station,MAE,RMSE,R2,strategy,draw
london,0.25,123,GN0,1.253953218460083,1.7174707680648031,0.5425997972488403,inverse,
london,0.25,123,KC1,1.182011365890503,1.8120375076058268,0.8587011098861694,inverse,
london,0.25,123,LH0,1.0534883737564087,1.5914572136892464,0.6861991286277771,inverse,
london,0.25,123,RB7,1.8784652948379517,2.7041311872022957,0.6841604709625244,inverse,
london,0.25,123,TH4,2.7409911155700684,4.7165967057681835,0.5368775129318237,inverse,
london,0.25,123,__aggregate__,1.896989822387695,3.0751599588115464,0.5761364698410034,inverse,
london,0.25,777,BL0,1.888221263885498,3.0919130054094373,-0.2941014766693115,inverse,
london,0.25,777,BT4,3.0272469520568848,4.435290364046454,0.449583888053894,inverse,
london,0.25,777,CT3,2.219050168991089,3.158828739442351,-1.5883057117462158,inverse,
london,0.25,777,GN0,1.2918232679367063,1.7248352524964217,0.5386687517166138,inverse,
london,0.25,777,KC1,1.28151273727417,1.833761930940452,0.8552927374839783,inverse,
london,0.25,777,LH0,0.9591431617736816,1.4652599506388506,0.7339926958084106,inverse,
london,0.25,777,RB7,1.7675899267196655,2.6278166418806177,0.7017358541488647,inverse,
london,0.25,777,TH4,2.6483635902404785,4.477677184858435,0.582608163356781,inverse,
london,0.25,777,__aggregate__,1.885368824005127,3.054702485577053,0.5817571878433228,inverse,
london,0.75,42,BL0,1.9474622011184692,2.7467904000821837,-0.0213270187377929,inverse,
london,0.75,42,BT4,3.2713794708251953,4.616309584339724,0.4037383794784546,inverse,
london,0.75,42,CT3,2.2531793117523193,2.7051608847617676,-0.8982332944869995,inverse,
london,0.75,42,GN0,1.942028284072876,2.558620307143901,-0.0151479244232177,inverse,
london,0.75,42,KC1,1.4931535720825195,2.1756757234634514,0.796299159526825,inverse,
london,0.75,42,LH0,1.0173470973968506,1.54928316645126,0.7026103734970093,inverse,
london,0.75,42,RB7,2.522325038909912,3.3424436209809185,0.5174535512924194,inverse,
london,0.75,42,TH4,3.1050875186920166,5.41831796369169,0.3888225555419922,inverse,
london,0.75,42,__aggregate__,2.193995475769043,3.3612413057134676,0.4936042428016662,inverse,
london,0.75,123,BL0,2.831904888153076,3.5941760266756524,-0.7486885786056519,inverse,
london,0.75,123,BT4,2.5750937461853027,3.861927748080806,0.582693338394165,inverse,
london,0.75,123,CT3,1.7626676559448242,2.429967342832295,-0.53166663646698,inverse,
london,0.75,123,GN0,1.8596365451812744,2.712876651472517,-0.1412420272827148,inverse,
london,0.75,123,KC1,2.2525181770324707,2.802624211821265,0.6619863510131836,inverse,
london,0.75,123,LH0,1.8507835865020752,2.2781959888925605,0.3569476008415222,inverse,
london,0.75,123,RB7,3.0330517292022705,3.7582343929375,0.3899313807487488,inverse,
london,0.75,123,TH4,2.92197847366333,4.99851910595163,0.4798589944839477,inverse,
